timestamp,task_name,name,index,clocks.current.graphics [MHz],cpu_usage,dram_usage,temperature.memory,clocks.current.sm [MHz],utilization.gpu [%],power.draw [W],pcie.link.gen.current,cpu_power,dram_power,pcie.link.width.current,temperature.gpu,clocks.current.memory [MHz],utilization.memory [%]
2025-10-19 07:34:46.3,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,1.1 %,74,1395 MHz,43 %,151.83 W,4,13.50 W (freq-based estimate),326.38 W (est),16,70,1512 MHz,10 %
2025-10-19 07:34:47.6,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.1 %,75,1410 MHz,49 %,169.67 W,4,13.50 W (freq-based estimate),326.38 W (est),16,70,1512 MHz,10 %
2025-10-19 07:34:48.9,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.1 %,74,1410 MHz,48 %,169.85 W,4,13.50 W (freq-based estimate),326.38 W (est),16,69,1512 MHz,10 %
2025-10-19 07:34:50.2,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,1.1 %,75,1395 MHz,50 %,172.47 W,4,13.50 W (freq-based estimate),326.38 W (est),16,70,1512 MHz,10 %
2025-10-19 07:34:51.5,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.1 %,74,1410 MHz,49 %,161.38 W,4,13.50 W (freq-based estimate),326.38 W (est),16,69,1512 MHz,10 %
2025-10-19 07:34:52.8,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,1.1 %,75,1395 MHz,48 %,159.30 W,4,13.50 W (freq-based estimate),326.38 W (est),16,71,1512 MHz,9 %
2025-10-19 07:34:54.1,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,1.1 %,74,1395 MHz,49 %,346.15 W,4,13.50 W (freq-based estimate),326.38 W (est),16,69,1512 MHz,10 %
2025-10-19 07:34:55.5,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.1 %,74,1410 MHz,50 %,167.96 W,4,13.50 W (freq-based estimate),326.38 W (est),16,69,1512 MHz,10 %
2025-10-19 07:34:56.8,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,1.1 %,74,1395 MHz,49 %,317.10 W,4,13.50 W (freq-based estimate),326.38 W (est),16,70,1512 MHz,9 %
2025-10-19 07:34:58.1,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.1 %,75,1410 MHz,49 %,160.95 W,4,13.50 W (freq-based estimate),326.38 W (est),16,69,1512 MHz,10 %
2025-10-19 07:34:59.4,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,1.1 %,75,1395 MHz,41 %,227.85 W,4,13.50 W (freq-based estimate),326.38 W (est),16,69,1512 MHz,9 %
2025-10-19 07:35:00.7,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.1 %,75,1410 MHz,40 %,164.10 W,4,13.50 W (freq-based estimate),326.38 W (est),16,69,1512 MHz,10 %
2025-10-19 07:35:02.0,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.1 %,74,1410 MHz,49 %,235.56 W,4,13.50 W (freq-based estimate),326.38 W (est),16,71,1512 MHz,10 %
2025-10-19 07:35:03.3,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,1.1 %,74,1395 MHz,49 %,161.42 W,4,13.50 W (freq-based estimate),326.38 W (est),16,69,1512 MHz,10 %
2025-10-19 07:35:04.6,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.1 %,75,1410 MHz,50 %,164.23 W,4,13.50 W (freq-based estimate),326.38 W (est),16,68,1512 MHz,10 %
2025-10-19 07:35:06.0,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,1.1 %,75,1395 MHz,50 %,156.18 W,4,13.50 W (freq-based estimate),326.38 W (est),16,69,1512 MHz,10 %
2025-10-19 07:35:07.5,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,74,1410 MHz,0 %,106.38 W,4,13.50 W (freq-based estimate),326.16 W (est),16,66,1512 MHz,0 %
2025-10-19 07:35:09.4,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,73,1410 MHz,0 %,105.08 W,4,13.50 W (freq-based estimate),326.16 W (est),16,66,1512 MHz,0 %
2025-10-19 07:35:10.7,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,73,1410 MHz,2 %,104.43 W,4,13.50 W (freq-based estimate),326.16 W (est),16,65,1512 MHz,0 %
2025-10-19 07:35:12.0,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1365 MHz,0.0 %,1.0 %,74,1365 MHz,90 %,234.96 W,4,13.50 W (freq-based estimate),326.16 W (est),16,70,1512 MHz,14 %
2025-10-19 07:35:13.4,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1365 MHz,0.0 %,1.0 %,73,1365 MHz,86 %,306.66 W,4,13.50 W (freq-based estimate),326.16 W (est),16,71,1512 MHz,14 %
2025-10-19 07:35:14.7,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1350 MHz,0.0 %,1.0 %,74,1350 MHz,93 %,316.02 W,4,13.50 W (freq-based estimate),326.16 W (est),16,71,1512 MHz,14 %
2025-10-19 07:35:16.0,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1365 MHz,0.0 %,1.0 %,75,1365 MHz,91 %,293.29 W,4,13.50 W (freq-based estimate),326.16 W (est),16,72,1512 MHz,14 %
2025-10-19 07:35:17.3,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1380 MHz,0.0 %,1.0 %,75,1380 MHz,87 %,289.43 W,4,13.50 W (freq-based estimate),326.16 W (est),16,72,1512 MHz,14 %
2025-10-19 07:35:18.6,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1350 MHz,0.0 %,1.0 %,74,1350 MHz,88 %,260.65 W,4,13.50 W (freq-based estimate),326.16 W (est),16,72,1512 MHz,14 %
2025-10-19 07:35:19.9,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1365 MHz,0.0 %,1.0 %,75,1365 MHz,88 %,337.48 W,4,13.50 W (freq-based estimate),326.16 W (est),16,72,1512 MHz,14 %
2025-10-19 07:35:21.2,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1380 MHz,0.0 %,1.0 %,75,1380 MHz,87 %,304.62 W,4,13.50 W (freq-based estimate),326.16 W (est),16,72,1512 MHz,14 %
2025-10-19 07:35:22.5,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1365 MHz,0.0 %,1.0 %,75,1365 MHz,91 %,305.68 W,4,13.50 W (freq-based estimate),326.16 W (est),16,73,1512 MHz,14 %
2025-10-19 07:35:23.8,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1380 MHz,0.0 %,1.0 %,75,1380 MHz,90 %,297.01 W,4,13.50 W (freq-based estimate),326.16 W (est),16,73,1512 MHz,13 %
2025-10-19 07:35:25.1,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1380 MHz,0.0 %,1.0 %,75,1380 MHz,87 %,325.95 W,4,13.50 W (freq-based estimate),326.16 W (est),16,73,1512 MHz,14 %
2025-10-19 07:35:26.4,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1380 MHz,0.0 %,1.0 %,76,1380 MHz,88 %,303.54 W,4,13.50 W (freq-based estimate),326.16 W (est),16,73,1512 MHz,14 %
2025-10-19 07:35:27.8,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1365 MHz,0.0 %,1.0 %,76,1365 MHz,91 %,286.74 W,4,13.50 W (freq-based estimate),326.16 W (est),16,74,1512 MHz,14 %
2025-10-19 07:35:29.1,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1350 MHz,0.0 %,1.0 %,76,1350 MHz,88 %,316.88 W,4,13.50 W (freq-based estimate),326.16 W (est),16,75,1512 MHz,14 %
2025-10-19 07:35:30.4,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1365 MHz,0.0 %,1.0 %,76,1365 MHz,90 %,295.84 W,4,13.50 W (freq-based estimate),326.16 W (est),16,74,1512 MHz,14 %
2025-10-19 07:35:31.7,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1365 MHz,0.0 %,1.0 %,76,1365 MHz,91 %,286.87 W,4,13.50 W (freq-based estimate),326.16 W (est),16,74,1512 MHz,13 %
2025-10-19 07:35:33.0,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1365 MHz,0.0 %,1.0 %,77,1365 MHz,90 %,322.73 W,4,13.50 W (freq-based estimate),326.16 W (est),16,75,1512 MHz,14 %
2025-10-19 07:35:34.3,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,1.0 %,77,1395 MHz,86 %,254.06 W,4,13.50 W (freq-based estimate),326.16 W (est),16,74,1512 MHz,14 %
2025-10-19 07:35:35.6,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1365 MHz,0.0 %,1.0 %,76,1365 MHz,90 %,313.21 W,4,13.50 W (freq-based estimate),326.16 W (est),16,75,1512 MHz,14 %
2025-10-19 07:35:36.9,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1365 MHz,0.0 %,1.0 %,77,1365 MHz,91 %,292.89 W,4,13.50 W (freq-based estimate),326.16 W (est),16,75,1512 MHz,14 %
2025-10-19 07:35:38.2,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1365 MHz,0.0 %,1.0 %,77,1365 MHz,88 %,280.20 W,4,13.50 W (freq-based estimate),326.16 W (est),16,75,1512 MHz,13 %
2025-10-19 07:35:39.5,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1350 MHz,0.0 %,1.0 %,77,1350 MHz,87 %,243.84 W,4,13.50 W (freq-based estimate),326.16 W (est),16,75,1512 MHz,14 %
2025-10-19 07:35:40.8,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1350 MHz,0.0 %,1.0 %,77,1350 MHz,86 %,307.66 W,4,13.50 W (freq-based estimate),326.16 W (est),16,75,1512 MHz,14 %
2025-10-19 07:35:42.2,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1335 MHz,0.0 %,1.0 %,77,1335 MHz,91 %,293.39 W,4,13.50 W (freq-based estimate),326.16 W (est),16,75,1512 MHz,14 %
2025-10-19 07:35:43.5,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1365 MHz,0.0 %,1.0 %,77,1365 MHz,90 %,317.36 W,4,13.50 W (freq-based estimate),326.16 W (est),16,76,1512 MHz,14 %
2025-10-19 07:35:44.8,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1380 MHz,0.0 %,1.0 %,77,1380 MHz,88 %,256.73 W,4,13.50 W (freq-based estimate),326.16 W (est),16,75,1512 MHz,14 %
2025-10-19 07:35:46.1,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1350 MHz,0.0 %,1.0 %,78,1350 MHz,87 %,331.55 W,4,13.50 W (freq-based estimate),326.16 W (est),16,76,1512 MHz,14 %
2025-10-19 07:35:47.4,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1365 MHz,0.0 %,1.0 %,77,1365 MHz,88 %,281.34 W,4,13.50 W (freq-based estimate),326.16 W (est),16,76,1512 MHz,14 %
2025-10-19 07:35:48.7,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1350 MHz,0.0 %,1.0 %,77,1350 MHz,91 %,315.06 W,4,13.50 W (freq-based estimate),326.16 W (est),16,76,1512 MHz,13 %
2025-10-19 07:35:50.0,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1335 MHz,0.0 %,1.0 %,78,1335 MHz,91 %,292.98 W,4,13.50 W (freq-based estimate),326.16 W (est),16,76,1512 MHz,14 %
2025-10-19 07:35:51.3,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1350 MHz,0.0 %,1.0 %,76,1350 MHz,86 %,302.81 W,4,13.50 W (freq-based estimate),326.16 W (est),16,76,1512 MHz,14 %
2025-10-19 07:36:27.8,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,73,1410 MHz,0 %,106.97 W,4,13.50 W (freq-based estimate),326.16 W (est),16,67,1512 MHz,0 %
2025-10-19 07:36:29.9,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,72,1410 MHz,1 %,105.79 W,4,13.50 W (freq-based estimate),326.16 W (est),16,66,1512 MHz,0 %
2025-10-19 07:36:31.3,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,1.0 %,74,1395 MHz,40 %,323.71 W,4,13.50 W (freq-based estimate),326.16 W (est),16,70,1512 MHz,6 %
2025-10-19 07:36:32.6,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1380 MHz,0.0 %,1.0 %,74,1380 MHz,92 %,325.84 W,4,13.50 W (freq-based estimate),326.16 W (est),16,71,1512 MHz,14 %
2025-10-19 07:36:33.9,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1380 MHz,0.0 %,1.0 %,74,1380 MHz,89 %,262.49 W,4,13.50 W (freq-based estimate),326.16 W (est),16,71,1512 MHz,14 %
2025-10-19 07:36:35.2,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,74,1395 MHz,86 %,174.21 W,4,13.50 W (freq-based estimate),325.94 W (est),16,71,1512 MHz,14 %
2025-10-19 07:36:36.9,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,74,1410 MHz,2 %,105.69 W,4,13.50 W (freq-based estimate),325.73 W (est),16,66,1512 MHz,0 %
2025-10-19 07:37:13.5,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,71,1410 MHz,0 %,103.16 W,4,13.50 W (freq-based estimate),325.73 W (est),16,64,1512 MHz,0 %
2025-10-19 07:37:15.4,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,72,1410 MHz,0 %,102.36 W,4,13.50 W (freq-based estimate),325.94 W (est),16,64,1512 MHz,0 %
2025-10-19 07:37:16.7,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,70,1410 MHz,0 %,102.06 W,4,13.50 W (freq-based estimate),325.94 W (est),16,63,1512 MHz,0 %
2025-10-19 07:37:18.0,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,70,1410 MHz,0 %,101.37 W,4,13.50 W (freq-based estimate),325.94 W (est),16,63,1512 MHz,0 %
2025-10-19 07:37:19.3,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,70,1410 MHz,0 %,101.17 W,4,13.50 W (freq-based estimate),325.94 W (est),16,63,1512 MHz,0 %
2025-10-19 07:37:20.6,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,70,1410 MHz,0 %,99.88 W,4,13.50 W (freq-based estimate),325.94 W (est),16,63,1512 MHz,0 %
2025-10-19 07:37:21.9,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,69,1410 MHz,0 %,99.47 W,4,13.50 W (freq-based estimate),325.94 W (est),16,62,1512 MHz,0 %
2025-10-19 07:37:23.3,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,69,1410 MHz,0 %,99.10 W,4,13.50 W (freq-based estimate),325.94 W (est),16,62,1512 MHz,0 %
2025-10-19 07:37:24.6,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,69,1410 MHz,0 %,98.79 W,4,13.50 W (freq-based estimate),325.94 W (est),16,62,1512 MHz,0 %
2025-10-19 07:37:25.9,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,69,1410 MHz,0 %,98.40 W,4,13.50 W (freq-based estimate),325.94 W (est),16,61,1512 MHz,0 %
2025-10-19 07:37:27.2,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,68,1410 MHz,0 %,98.99 W,4,13.50 W (freq-based estimate),325.94 W (est),16,61,1512 MHz,0 %
2025-10-19 07:37:28.5,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,68,1410 MHz,0 %,98.69 W,4,13.50 W (freq-based estimate),325.94 W (est),16,61,1512 MHz,0 %
2025-10-19 07:37:29.8,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,68,1410 MHz,0 %,97.99 W,4,13.50 W (freq-based estimate),325.94 W (est),16,60,1512 MHz,0 %
2025-10-19 07:37:31.1,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,68,1410 MHz,0 %,97.31 W,4,13.50 W (freq-based estimate),325.94 W (est),16,60,1512 MHz,0 %
2025-10-19 07:37:32.4,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,68,1410 MHz,0 %,97.22 W,4,13.50 W (freq-based estimate),325.94 W (est),16,60,1512 MHz,0 %
2025-10-19 07:37:33.8,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,67,1410 MHz,0 %,96.91 W,4,13.50 W (freq-based estimate),325.94 W (est),16,60,1512 MHz,0 %
2025-10-19 07:37:35.1,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,67,1410 MHz,0 %,96.55 W,4,13.50 W (freq-based estimate),325.94 W (est),16,59,1512 MHz,0 %
2025-10-19 07:37:36.4,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,67,1410 MHz,0 %,96.33 W,4,13.50 W (freq-based estimate),325.94 W (est),16,59,1512 MHz,0 %
2025-10-19 07:37:37.7,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,67,1410 MHz,0 %,95.88 W,4,13.50 W (freq-based estimate),325.94 W (est),16,59,1512 MHz,0 %
2025-10-19 07:37:39.0,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,67,1410 MHz,0 %,95.84 W,4,13.50 W (freq-based estimate),325.94 W (est),16,59,1512 MHz,0 %
2025-10-19 07:37:40.3,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,66,1410 MHz,0 %,95.47 W,4,13.50 W (freq-based estimate),325.94 W (est),16,59,1512 MHz,0 %
2025-10-19 07:37:41.6,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,66,1410 MHz,0 %,95.47 W,4,13.50 W (freq-based estimate),325.94 W (est),16,58,1512 MHz,0 %
2025-10-19 07:37:42.9,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,66,1410 MHz,0 %,95.08 W,4,13.50 W (freq-based estimate),325.94 W (est),16,58,1512 MHz,0 %
2025-10-19 07:37:44.2,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,66,1410 MHz,0 %,94.89 W,4,13.50 W (freq-based estimate),325.94 W (est),16,58,1512 MHz,0 %
2025-10-19 07:37:45.5,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,66,1410 MHz,0 %,94.99 W,4,13.50 W (freq-based estimate),325.94 W (est),16,58,1512 MHz,0 %
2025-10-19 07:37:46.9,workload_bart_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,66,1410 MHz,0 %,93.19 W,4,13.50 W (freq-based estimate),325.94 W (est),16,57,1512 MHz,0 %
