timestamp,task_name,name,index,clocks.current.graphics [MHz],cpu_usage,dram_usage,temperature.memory,clocks.current.sm [MHz],utilization.gpu [%],power.draw [W],pcie.link.gen.current,cpu_power,dram_power,pcie.link.width.current,temperature.gpu,clocks.current.memory [MHz],utilization.memory [%]
2025-10-19 07:18:49.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,210 MHz,0.0 %,0.0 %,50,210 MHz,0 %,56.00 W,4,13.50 W (freq-based estimate),324.00 W (est),16,35,1512 MHz,0 %
2025-10-19 07:18:52.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,210 MHz,0.0 %,0.5 %,49,210 MHz,0 %,55.91 W,4,13.50 W (freq-based estimate),325.08 W (est),16,35,1512 MHz,0 %
2025-10-19 07:18:53.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,210 MHz,0.0 %,0.5 %,49,210 MHz,0 %,55.80 W,4,13.50 W (freq-based estimate),325.08 W (est),16,35,1512 MHz,0 %
2025-10-19 07:18:55.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,210 MHz,0.0 %,0.5 %,49,210 MHz,0 %,55.41 W,4,13.50 W (freq-based estimate),325.08 W (est),16,35,1512 MHz,0 %
2025-10-19 07:18:56.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,210 MHz,0.0 %,0.5 %,49,210 MHz,0 %,55.51 W,4,13.50 W (freq-based estimate),325.08 W (est),16,35,1512 MHz,0 %
2025-10-19 07:18:57.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,210 MHz,0.0 %,0.6 %,49,210 MHz,0 %,55.54 W,4,13.50 W (freq-based estimate),325.08 W (est),16,35,1512 MHz,0 %
2025-10-19 07:18:59.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,210 MHz,0.0 %,0.6 %,50,210 MHz,0 %,55.94 W,4,13.50 W (freq-based estimate),325.30 W (est),16,35,1512 MHz,0 %
2025-10-19 07:19:00.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,210 MHz,0.0 %,0.6 %,49,210 MHz,0 %,55.73 W,4,13.50 W (freq-based estimate),325.30 W (est),16,35,1512 MHz,0 %
2025-10-19 07:19:01.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,210 MHz,0.0 %,0.6 %,48,210 MHz,0 %,55.44 W,4,13.50 W (freq-based estimate),325.30 W (est),16,35,1512 MHz,0 %
2025-10-19 07:19:03.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,210 MHz,0.0 %,0.6 %,50,210 MHz,0 %,55.54 W,4,13.50 W (freq-based estimate),325.30 W (est),16,35,1512 MHz,0 %
2025-10-19 07:19:04.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,210 MHz,0.0 %,0.6 %,50,210 MHz,0 %,55.73 W,4,13.50 W (freq-based estimate),325.30 W (est),16,35,1512 MHz,0 %
2025-10-19 07:19:05.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,210 MHz,0.0 %,0.6 %,50,210 MHz,0 %,55.35 W,4,13.50 W (freq-based estimate),325.30 W (est),16,35,1512 MHz,0 %
2025-10-19 07:19:07.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,210 MHz,0.0 %,0.6 %,50,210 MHz,0 %,55.55 W,4,13.50 W (freq-based estimate),325.30 W (est),16,35,1512 MHz,0 %
2025-10-19 07:19:08.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,210 MHz,0.0 %,0.6 %,50,210 MHz,0 %,55.94 W,4,13.50 W (freq-based estimate),325.30 W (est),16,35,1512 MHz,0 %
2025-10-19 07:19:09.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,210 MHz,0.0 %,0.7 %,49,210 MHz,0 %,55.54 W,4,13.50 W (freq-based estimate),325.51 W (est),16,35,1512 MHz,0 %
2025-10-19 07:19:10.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.6 %,49,1410 MHz,0 %,76.42 W,4,13.50 W (freq-based estimate),325.51 W (est),16,36,1512 MHz,0 %
2025-10-19 07:19:18.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.7 %,49,1410 MHz,0 %,75.60 W,4,13.50 W (freq-based estimate),325.51 W (est),16,36,1512 MHz,0 %
2025-10-19 07:19:19.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.7 %,49,1410 MHz,0 %,75.80 W,4,13.50 W (freq-based estimate),325.51 W (est),16,36,1512 MHz,0 %
2025-10-19 07:19:21.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,49,1410 MHz,0 %,76.70 W,4,13.50 W (freq-based estimate),325.51 W (est),16,36,1512 MHz,0 %
2025-10-19 07:19:22.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,51,1410 MHz,20 %,257.15 W,4,13.50 W (freq-based estimate),325.73 W (est),16,40,1512 MHz,6 %
2025-10-19 07:19:23.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,51,1410 MHz,86 %,267.52 W,4,13.50 W (freq-based estimate),325.73 W (est),16,42,1512 MHz,21 %
2025-10-19 07:19:25.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,53,1410 MHz,86 %,198.38 W,4,13.50 W (freq-based estimate),325.73 W (est),16,42,1512 MHz,22 %
2025-10-19 07:19:26.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,52,1410 MHz,83 %,227.13 W,4,13.50 W (freq-based estimate),325.73 W (est),16,42,1512 MHz,22 %
2025-10-19 07:19:27.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,53,1410 MHz,86 %,259.30 W,4,13.50 W (freq-based estimate),325.73 W (est),16,44,1512 MHz,22 %
2025-10-19 07:19:29.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,54,1410 MHz,87 %,230.63 W,4,13.50 W (freq-based estimate),325.73 W (est),16,44,1512 MHz,22 %
2025-10-19 07:19:30.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,54,1410 MHz,88 %,210.29 W,4,13.50 W (freq-based estimate),325.73 W (est),16,45,1512 MHz,22 %
2025-10-19 07:19:31.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,54,1410 MHz,87 %,259.96 W,4,13.50 W (freq-based estimate),325.73 W (est),16,45,1512 MHz,22 %
2025-10-19 07:19:32.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,55,1410 MHz,86 %,226.04 W,4,13.50 W (freq-based estimate),325.73 W (est),16,46,1512 MHz,22 %
2025-10-19 07:19:34.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,56,1410 MHz,86 %,271.73 W,4,13.50 W (freq-based estimate),325.73 W (est),16,46,1512 MHz,22 %
2025-10-19 07:19:35.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,55,1410 MHz,87 %,223.31 W,4,13.50 W (freq-based estimate),325.73 W (est),16,47,1512 MHz,22 %
2025-10-19 07:19:36.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,56,1410 MHz,85 %,275.99 W,4,13.50 W (freq-based estimate),325.73 W (est),16,47,1512 MHz,21 %
2025-10-19 07:19:38.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,56,1410 MHz,87 %,231.80 W,4,13.50 W (freq-based estimate),325.73 W (est),16,48,1512 MHz,22 %
2025-10-19 07:19:39.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,56,1410 MHz,87 %,227.38 W,4,13.50 W (freq-based estimate),325.73 W (est),16,48,1512 MHz,22 %
2025-10-19 07:19:40.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,57,1410 MHz,87 %,240.21 W,4,13.50 W (freq-based estimate),325.73 W (est),16,49,1512 MHz,22 %
2025-10-19 07:19:42.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,57,1410 MHz,87 %,192.57 W,4,13.50 W (freq-based estimate),325.73 W (est),16,49,1512 MHz,22 %
2025-10-19 07:19:43.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,58,1410 MHz,88 %,228.71 W,4,13.50 W (freq-based estimate),325.73 W (est),16,50,1512 MHz,22 %
2025-10-19 07:19:44.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,58,1410 MHz,88 %,263.60 W,4,13.50 W (freq-based estimate),325.73 W (est),16,50,1512 MHz,22 %
2025-10-19 07:19:46.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,58,1410 MHz,86 %,238.35 W,4,13.50 W (freq-based estimate),325.73 W (est),16,50,1512 MHz,22 %
2025-10-19 07:19:47.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,58,1410 MHz,88 %,288.52 W,4,13.50 W (freq-based estimate),325.73 W (est),16,51,1512 MHz,22 %
2025-10-19 07:19:48.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,58,1410 MHz,85 %,269.44 W,4,13.50 W (freq-based estimate),325.73 W (est),16,51,1512 MHz,22 %
2025-10-19 07:19:49.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,59,1410 MHz,88 %,251.83 W,4,13.50 W (freq-based estimate),325.73 W (est),16,52,1512 MHz,23 %
2025-10-19 07:19:51.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,59,1410 MHz,89 %,227.78 W,4,13.50 W (freq-based estimate),325.73 W (est),16,52,1512 MHz,22 %
2025-10-19 07:19:52.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,60,1410 MHz,86 %,274.90 W,4,13.50 W (freq-based estimate),325.73 W (est),16,52,1512 MHz,22 %
2025-10-19 07:19:53.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,60,1410 MHz,87 %,245.62 W,4,13.50 W (freq-based estimate),325.73 W (est),16,52,1512 MHz,22 %
2025-10-19 07:19:55.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,60,1410 MHz,86 %,290.08 W,4,13.50 W (freq-based estimate),325.73 W (est),16,52,1512 MHz,22 %
2025-10-19 07:19:56.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,61,1410 MHz,85 %,271.06 W,4,13.50 W (freq-based estimate),325.73 W (est),16,53,1512 MHz,21 %
2025-10-19 07:19:57.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,60,1410 MHz,88 %,248.64 W,4,13.50 W (freq-based estimate),325.73 W (est),16,53,1512 MHz,23 %
2025-10-19 07:19:59.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,60,1410 MHz,89 %,252.64 W,4,13.50 W (freq-based estimate),325.73 W (est),16,54,1512 MHz,22 %
2025-10-19 07:20:00.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,61,1410 MHz,86 %,238.50 W,4,13.50 W (freq-based estimate),325.73 W (est),16,54,1512 MHz,22 %
2025-10-19 07:20:01.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,61,1410 MHz,88 %,270.57 W,4,13.50 W (freq-based estimate),325.73 W (est),16,54,1512 MHz,23 %
2025-10-19 07:20:03.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,62,1410 MHz,87 %,256.83 W,4,13.50 W (freq-based estimate),325.73 W (est),16,55,1512 MHz,22 %
2025-10-19 07:20:04.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,63,1410 MHz,88 %,281.95 W,4,13.50 W (freq-based estimate),325.73 W (est),16,55,1512 MHz,22 %
2025-10-19 07:20:05.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,62,1410 MHz,88 %,270.07 W,4,13.50 W (freq-based estimate),325.73 W (est),16,55,1512 MHz,22 %
2025-10-19 07:20:07.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,63,1410 MHz,87 %,256.55 W,4,13.50 W (freq-based estimate),325.73 W (est),16,56,1512 MHz,22 %
2025-10-19 07:20:08.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,62,1410 MHz,87 %,239.35 W,4,13.50 W (freq-based estimate),325.73 W (est),16,56,1512 MHz,21 %
2025-10-19 07:20:09.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,63,1410 MHz,86 %,276.39 W,4,13.50 W (freq-based estimate),325.73 W (est),16,56,1512 MHz,22 %
2025-10-19 07:20:10.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,64,1410 MHz,87 %,246.65 W,4,13.50 W (freq-based estimate),325.73 W (est),16,57,1512 MHz,22 %
2025-10-19 07:20:12.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,64,1410 MHz,86 %,247.92 W,4,13.50 W (freq-based estimate),325.73 W (est),16,57,1512 MHz,22 %
2025-10-19 07:20:13.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.8 %,63,1410 MHz,86 %,238.63 W,4,13.50 W (freq-based estimate),325.73 W (est),16,57,1512 MHz,22 %
2025-10-19 07:20:14.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,63,1410 MHz,0 %,90.42 W,4,13.50 W (freq-based estimate),326.16 W (est),16,53,1512 MHz,0 %
2025-10-19 07:20:16.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,63,1410 MHz,37 %,110.83 W,4,13.50 W (freq-based estimate),326.16 W (est),16,53,1512 MHz,8 %
2025-10-19 07:20:17.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,63,1410 MHz,36 %,102.44 W,4,13.50 W (freq-based estimate),326.16 W (est),16,53,1512 MHz,8 %
2025-10-19 07:20:18.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,63,1410 MHz,32 %,102.74 W,4,13.50 W (freq-based estimate),326.16 W (est),16,53,1512 MHz,7 %
2025-10-19 07:20:20.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,61,1410 MHz,30 %,114.54 W,4,13.50 W (freq-based estimate),326.16 W (est),16,53,1512 MHz,7 %
2025-10-19 07:20:21.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,62,1410 MHz,45 %,244.88 W,4,13.50 W (freq-based estimate),326.16 W (est),16,52,1512 MHz,10 %
2025-10-19 07:20:22.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,62,1410 MHz,44 %,115.24 W,4,13.50 W (freq-based estimate),326.16 W (est),16,52,1512 MHz,10 %
2025-10-19 07:20:24.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,62,1410 MHz,27 %,166.48 W,4,13.50 W (freq-based estimate),326.16 W (est),16,53,1512 MHz,6 %
2025-10-19 07:20:25.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,61,1410 MHz,27 %,106.74 W,4,13.50 W (freq-based estimate),326.16 W (est),16,52,1512 MHz,6 %
2025-10-19 07:20:26.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,61,1410 MHz,46 %,110.63 W,4,13.50 W (freq-based estimate),326.16 W (est),16,52,1512 MHz,10 %
2025-10-19 07:20:28.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,61,1410 MHz,46 %,112.56 W,4,13.50 W (freq-based estimate),326.16 W (est),16,52,1512 MHz,10 %
2025-10-19 07:20:29.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,61,1410 MHz,36 %,257.84 W,4,13.50 W (freq-based estimate),326.16 W (est),16,53,1512 MHz,8 %
2025-10-19 07:20:30.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,61,1410 MHz,45 %,109.45 W,4,13.50 W (freq-based estimate),326.16 W (est),16,52,1512 MHz,10 %
2025-10-19 07:20:31.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,61,1410 MHz,46 %,108.38 W,4,13.50 W (freq-based estimate),326.16 W (est),16,52,1512 MHz,10 %
2025-10-19 07:20:33.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,61,1410 MHz,26 %,117.17 W,4,13.50 W (freq-based estimate),326.16 W (est),16,52,1512 MHz,6 %
2025-10-19 07:20:34.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,62,1410 MHz,26 %,109.03 W,4,13.50 W (freq-based estimate),326.16 W (est),16,51,1512 MHz,6 %
2025-10-19 07:20:35.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,62,1410 MHz,45 %,108.95 W,4,13.50 W (freq-based estimate),326.16 W (est),16,52,1512 MHz,10 %
2025-10-19 07:20:37.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,61,1410 MHz,45 %,111.04 W,4,13.50 W (freq-based estimate),326.16 W (est),16,52,1512 MHz,10 %
2025-10-19 07:20:38.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,61,1410 MHz,25 %,260.54 W,4,13.50 W (freq-based estimate),326.16 W (est),16,54,1512 MHz,5 %
2025-10-19 07:20:39.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,61,1410 MHz,27 %,227.46 W,4,13.50 W (freq-based estimate),326.16 W (est),16,53,1512 MHz,6 %
2025-10-19 07:20:41.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,62,1410 MHz,25 %,111.61 W,4,13.50 W (freq-based estimate),326.16 W (est),16,51,1512 MHz,5 %
2025-10-19 07:20:42.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,62,1410 MHz,46 %,117.53 W,4,13.50 W (freq-based estimate),326.16 W (est),16,52,1512 MHz,10 %
2025-10-19 07:20:43.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,61,1410 MHz,46 %,264.12 W,4,13.50 W (freq-based estimate),326.16 W (est),16,52,1512 MHz,10 %
2025-10-19 07:20:45.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,61,1410 MHz,44 %,103.59 W,4,13.50 W (freq-based estimate),326.16 W (est),16,51,1512 MHz,10 %
2025-10-19 07:20:46.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,61,1410 MHz,45 %,113.27 W,4,13.50 W (freq-based estimate),326.16 W (est),16,52,1512 MHz,10 %
2025-10-19 07:20:47.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,62,1410 MHz,37 %,110.63 W,4,13.50 W (freq-based estimate),326.16 W (est),16,52,1512 MHz,8 %
2025-10-19 07:20:49.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,62,1410 MHz,31 %,267.45 W,4,13.50 W (freq-based estimate),326.16 W (est),16,54,1512 MHz,6 %
2025-10-19 07:20:50.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,61,1410 MHz,30 %,262.04 W,4,13.50 W (freq-based estimate),326.16 W (est),16,54,1512 MHz,6 %
2025-10-19 07:20:51.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,62,1410 MHz,42 %,109.51 W,4,13.50 W (freq-based estimate),326.16 W (est),16,51,1512 MHz,10 %
2025-10-19 07:20:52.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,61,1410 MHz,39 %,112.95 W,4,13.50 W (freq-based estimate),326.16 W (est),16,52,1512 MHz,9 %
2025-10-19 07:20:54.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,62,1410 MHz,44 %,272.55 W,4,13.50 W (freq-based estimate),326.16 W (est),16,53,1512 MHz,10 %
2025-10-19 07:20:55.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,61,1410 MHz,45 %,112.58 W,4,13.50 W (freq-based estimate),326.16 W (est),16,52,1512 MHz,10 %
2025-10-19 07:20:56.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,61,1410 MHz,27 %,115.35 W,4,13.50 W (freq-based estimate),326.16 W (est),16,52,1512 MHz,6 %
2025-10-19 07:20:58.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,62,1410 MHz,27 %,124.27 W,4,13.50 W (freq-based estimate),326.16 W (est),16,53,1512 MHz,6 %
2025-10-19 07:20:59.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,61,1410 MHz,45 %,108.43 W,4,13.50 W (freq-based estimate),326.16 W (est),16,52,1512 MHz,10 %
2025-10-19 07:21:00.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,61,1410 MHz,46 %,107.77 W,4,13.50 W (freq-based estimate),326.16 W (est),16,52,1512 MHz,10 %
2025-10-19 07:21:02.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,62,1410 MHz,26 %,110.09 W,4,13.50 W (freq-based estimate),326.16 W (est),16,52,1512 MHz,6 %
2025-10-19 07:21:03.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,61,1410 MHz,27 %,181.45 W,4,13.50 W (freq-based estimate),326.16 W (est),16,52,1512 MHz,6 %
2025-10-19 07:21:04.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,62,1410 MHz,26 %,104.95 W,4,13.50 W (freq-based estimate),326.16 W (est),16,52,1512 MHz,6 %
2025-10-19 07:21:06.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,60,1410 MHz,0 %,86.38 W,4,13.50 W (freq-based estimate),325.94 W (est),16,51,1512 MHz,0 %
2025-10-19 07:21:08.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,60,1410 MHz,2 %,86.57 W,4,13.50 W (freq-based estimate),325.94 W (est),16,50,1512 MHz,0 %
2025-10-19 07:21:09.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,61,1410 MHz,5 %,195.45 W,4,13.50 W (freq-based estimate),325.94 W (est),16,52,1512 MHz,2 %
2025-10-19 07:21:10.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,62,1410 MHz,85 %,272.91 W,4,13.50 W (freq-based estimate),325.94 W (est),16,55,1512 MHz,22 %
2025-10-19 07:21:12.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,63,1410 MHz,87 %,254.37 W,4,13.50 W (freq-based estimate),325.94 W (est),16,56,1512 MHz,21 %
2025-10-19 07:21:13.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,64,1410 MHz,85 %,277.51 W,4,13.50 W (freq-based estimate),325.94 W (est),16,57,1512 MHz,22 %
2025-10-19 07:21:14.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,63,1410 MHz,85 %,214.20 W,4,13.50 W (freq-based estimate),325.94 W (est),16,56,1512 MHz,22 %
2025-10-19 07:21:15.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,63,1410 MHz,87 %,256.06 W,4,13.50 W (freq-based estimate),325.94 W (est),16,57,1512 MHz,22 %
2025-10-19 07:21:17.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,64,1410 MHz,84 %,232.52 W,4,13.50 W (freq-based estimate),325.94 W (est),16,56,1512 MHz,21 %
2025-10-19 07:21:18.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,64,1410 MHz,87 %,257.80 W,4,13.50 W (freq-based estimate),325.94 W (est),16,58,1512 MHz,22 %
2025-10-19 07:21:19.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,64,1410 MHz,82 %,234.10 W,4,13.50 W (freq-based estimate),325.94 W (est),16,59,1512 MHz,21 %
2025-10-19 07:21:21.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,65,1410 MHz,87 %,291.28 W,4,13.50 W (freq-based estimate),325.94 W (est),16,58,1512 MHz,21 %
