timestamp,task_name,name,index,power.draw [W],temperature.gpu,dram_power,clocks.current.graphics [MHz],clocks.current.memory [MHz],dram_usage,pcie.link.width.current,clocks.current.sm [MHz],cpu_usage,cpu_power,temperature.memory,utilization.memory [%],utilization.gpu [%],pcie.link.gen.current
2025-10-22 15:29:52.8,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,115.74 W,47,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,9 %,35 %,4
2025-10-22 15:29:54.1,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,123.50 W,46,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,10 %,39 %,4
2025-10-22 15:29:55.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,178.71 W,48,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,10 %,43 %,4
2025-10-22 15:29:56.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,130.08 W,47,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,10 %,43 %,4
2025-10-22 15:29:58.0,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,121.57 W,46,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,10 %,43 %,4
2025-10-22 15:29:59.3,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,278.95 W,47,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,9 %,32 %,4
2025-10-22 15:30:00.6,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,123.92 W,47,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,10 %,43 %,4
2025-10-22 15:30:01.9,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,124.25 W,46,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,10 %,43 %,4
2025-10-22 15:30:03.2,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,117.21 W,46,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,8 %,28 %,4
2025-10-22 15:30:04.5,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,287.74 W,49,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,9 %,32 %,4
2025-10-22 15:30:05.9,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,122.03 W,46,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,10 %,44 %,4
2025-10-22 15:30:07.2,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,122.45 W,46,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,10 %,44 %,4
2025-10-22 15:30:08.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,82.68 W,43,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),41,0 %,0 %,4
2025-10-22 15:30:10.1,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,64.78 W,41,251.16 W (est),1095 MHz,1215 MHz,1.3 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),40,0 %,0 %,4
2025-10-22 15:30:11.9,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,64.72 W,41,251.16 W (est),1095 MHz,1215 MHz,1.3 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),39,0 %,4 %,4
2025-10-22 15:30:13.2,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,242.96 W,52,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,17 %,84 %,4
2025-10-22 15:30:14.5,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,264.03 W,54,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,17 %,83 %,4
2025-10-22 15:30:15.9,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,278.97 W,54,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,16 %,83 %,4
2025-10-22 15:30:17.2,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,265.23 W,54,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,15 %,78 %,4
2025-10-22 15:30:18.5,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,273.13 W,55,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,16 %,82 %,4
2025-10-22 15:30:19.8,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,273.99 W,55,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,16 %,81 %,4
2025-10-22 15:30:21.1,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,247.91 W,56,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,16 %,88 %,4
2025-10-22 15:30:22.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,296.82 W,55,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,16 %,83 %,4
2025-10-22 15:30:23.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,277.21 W,57,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,17 %,88 %,4
2025-10-22 15:30:25.0,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,276.61 W,57,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,16 %,81 %,4
2025-10-22 15:30:26.3,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,304.71 W,57,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,16 %,84 %,4
2025-10-22 15:30:27.6,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,304.12 W,57,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,16 %,85 %,4
2025-10-22 15:30:28.9,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,300.63 W,57,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,16 %,87 %,4
2025-10-22 15:30:30.2,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,231.51 W,57,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,17 %,85 %,4
2025-10-22 15:30:31.6,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,237.92 W,58,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,16 %,86 %,4
2025-10-22 15:30:32.9,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,244.68 W,58,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),50,17 %,85 %,4
2025-10-22 15:30:34.2,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,246.76 W,58,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,16 %,86 %,4
2025-10-22 15:30:35.5,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,272.54 W,58,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),50,17 %,86 %,4
2025-10-22 15:30:36.8,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,262.89 W,57,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),50,16 %,85 %,4
2025-10-22 15:30:38.1,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,304.44 W,58,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,17 %,87 %,4
2025-10-22 15:30:39.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,235.65 W,58,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),50,16 %,86 %,4
2025-10-22 15:30:40.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,269.31 W,58,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),50,17 %,86 %,4
2025-10-22 15:30:42.0,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,278.36 W,59,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),50,16 %,85 %,4
2025-10-22 15:30:43.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,291.86 W,58,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),51,16 %,87 %,4
2025-10-22 15:30:44.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,322.58 W,59,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),50,16 %,88 %,4
2025-10-22 15:30:46.0,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,297.42 W,59,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),50,16 %,86 %,4
2025-10-22 15:30:47.3,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,286.88 W,59,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),51,16 %,84 %,4
2025-10-22 15:30:48.6,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,277.21 W,59,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),51,16 %,85 %,4
2025-10-22 15:30:49.9,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,268.99 W,59,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),52,17 %,86 %,4
2025-10-22 15:30:51.2,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,274.87 W,59,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),50,18 %,87 %,4
2025-10-22 15:30:52.5,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,281.03 W,59,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),51,16 %,89 %,4
2025-10-22 15:30:53.8,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,290.67 W,59,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),51,16 %,86 %,4
2025-10-22 15:30:55.1,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,253.19 W,59,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),51,16 %,87 %,4
2025-10-22 15:30:56.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,149.71 W,53,251.32 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,9 %,40 %,4
2025-10-22 15:30:57.8,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,167.32 W,51,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,10 %,43 %,4
2025-10-22 15:30:59.1,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,127.13 W,50,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,10 %,40 %,4
2025-10-22 15:31:00.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,126.86 W,49,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,9 %,37 %,4
2025-10-22 15:31:01.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,291.86 W,52,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,9 %,36 %,4
2025-10-22 15:31:03.0,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,120.10 W,50,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,10 %,40 %,4
2025-10-22 15:31:04.3,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,112.19 W,48,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,10 %,43 %,4
2025-10-22 15:31:05.6,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,133.30 W,51,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,9 %,28 %,4
2025-10-22 15:31:06.9,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,118.68 W,47,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,7 %,34 %,4
2025-10-22 15:31:08.2,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,122.45 W,48,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,10 %,43 %,4
2025-10-22 15:31:09.6,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,116.62 W,50,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,9 %,42 %,4
2025-10-22 15:31:10.9,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,115.42 W,50,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,8 %,25 %,4
2025-10-22 15:31:12.2,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,234.10 W,49,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,9 %,31 %,4
2025-10-22 15:31:13.5,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,124.52 W,48,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,10 %,43 %,4
2025-10-22 15:31:14.8,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,196.92 W,50,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,9 %,29 %,4
2025-10-22 15:31:16.1,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,152.65 W,48,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,9 %,29 %,4
2025-10-22 15:31:17.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,123.04 W,47,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,9 %,42 %,4
2025-10-22 15:31:18.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,122.45 W,47,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,10 %,43 %,4
2025-10-22 15:31:20.1,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,121.30 W,47,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,9 %,28 %,4
2025-10-22 15:31:21.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,225.32 W,49,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,9 %,35 %,4
2025-10-22 15:31:22.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,128.33 W,48,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,10 %,42 %,4
2025-10-22 15:31:24.0,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,126.86 W,47,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,9 %,39 %,4
2025-10-22 15:31:25.3,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,124.79 W,46,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,9 %,35 %,4
2025-10-22 15:31:26.6,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,123.38 W,46,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,10 %,44 %,4
2025-10-22 15:31:27.9,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,207.17 W,47,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,9 %,39 %,4
2025-10-22 15:31:29.2,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,117.48 W,46,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,9 %,31 %,4
2025-10-22 15:31:30.5,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,123.92 W,46,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,9 %,29 %,4
2025-10-22 15:31:31.8,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,119.95 W,48,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,10 %,43 %,4
2025-10-22 15:31:33.2,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,291.86 W,48,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,10 %,43 %,4
2025-10-22 15:31:34.5,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,120.55 W,47,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,9 %,29 %,4
2025-10-22 15:31:35.8,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,122.45 W,46,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,9 %,29 %,4
2025-10-22 15:31:37.1,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,124.25 W,46,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,10 %,44 %,4
2025-10-22 15:31:38.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,265.77 W,48,251.32 W (est),1410 MHz,1215 MHz,1.4 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,10 %,43 %,4
2025-10-22 15:31:39.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,105.77 W,46,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,9 %,28 %,4
2025-10-22 15:31:41.2,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,65.31 W,42,251.16 W (est),1095 MHz,1215 MHz,1.3 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),40,0 %,0 %,4
2025-10-22 15:31:43.2,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,65.04 W,41,251.16 W (est),1095 MHz,1215 MHz,1.3 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),40,0 %,4 %,4
2025-10-22 15:31:44.5,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,247.91 W,50,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,12 %,87 %,4
2025-10-22 15:31:45.9,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,278.37 W,53,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,16 %,86 %,4
2025-10-22 15:31:47.2,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,246.42 W,54,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,16 %,85 %,4
2025-10-22 15:31:48.5,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,277.81 W,55,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,17 %,85 %,4
2025-10-22 15:31:49.8,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,270.78 W,56,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,17 %,83 %,4
2025-10-22 15:31:51.1,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,263.16 W,55,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,15 %,80 %,4
2025-10-22 15:31:52.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,267.84 W,57,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,17 %,85 %,4
2025-10-22 15:31:53.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,189.29 W,56,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,17 %,88 %,4
2025-10-22 15:31:55.0,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,276.61 W,57,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,16 %,82 %,4
2025-10-22 15:31:56.3,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,280.69 W,57,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,15 %,81 %,4
2025-10-22 15:31:57.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,274.56 W,55,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,13 %,65 %,4
2025-10-22 15:31:59.0,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,270.46 W,55,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,13 %,67 %,4
2025-10-22 15:32:00.3,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,291.56 W,56,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,15 %,81 %,4
2025-10-22 15:32:01.6,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,235.03 W,55,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,13 %,72 %,4
2025-10-22 15:32:03.0,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,101.18 W,54,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,8 %,44 %,4
2025-10-22 15:32:04.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,256.12 W,52,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,14 %,76 %,4
2025-10-22 15:32:05.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,107.02 W,52,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,10 %,55 %,4
2025-10-22 15:32:07.1,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,263.16 W,54,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,12 %,63 %,4
2025-10-22 15:32:08.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,300.63 W,55,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,14 %,76 %,4
2025-10-22 15:32:09.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,188.41 W,56,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,15 %,74 %,4
2025-10-22 15:32:11.0,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,260.21 W,56,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,14 %,75 %,4
2025-10-22 15:32:12.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,288.02 W,57,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,16 %,78 %,4
2025-10-22 15:32:13.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,267.84 W,57,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,15 %,79 %,4
2025-10-22 15:32:15.0,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,305.31 W,57,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,15 %,80 %,4
2025-10-22 15:32:16.3,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,249.64 W,57,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),49,16 %,79 %,4
2025-10-22 15:32:17.6,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,220.63 W,58,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),50,16 %,83 %,4
