timestamp,task_name,name,index,power.draw [W],temperature.gpu,dram_power,clocks.current.graphics [MHz],clocks.current.memory [MHz],dram_usage,pcie.link.width.current,clocks.current.sm [MHz],cpu_usage,cpu_power,temperature.memory,utilization.memory [%],utilization.gpu [%],pcie.link.gen.current
2025-10-22 15:24:38.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,85.99 W,41,250.99 W (est),1335 MHz,1215 MHz,1.2 %,16,1335 MHz,0.0 %,13.50 W (freq-based estimate),39,5 %,19 %,4
2025-10-22 15:24:39.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,93.64 W,41,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),39,11 %,40 %,4
2025-10-22 15:24:40.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,147.51 W,43,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),39,5 %,18 %,4
2025-10-22 15:24:42.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,98.94 W,41,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),39,8 %,31 %,4
2025-10-22 15:24:43.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,93.36 W,41,250.99 W (est),1350 MHz,1215 MHz,1.2 %,16,1350 MHz,0.0 %,13.50 W (freq-based estimate),39,5 %,19 %,4
2025-10-22 15:24:44.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,141.68 W,41,250.66 W (est),1350 MHz,1215 MHz,1.0 %,16,1350 MHz,0.0 %,13.50 W (freq-based estimate),39,3 %,19 %,4
2025-10-22 15:24:46.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.97 W,39,250.66 W (est),1095 MHz,1215 MHz,1.0 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),37,0 %,0 %,4
2025-10-22 15:24:48.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,64.85 W,38,250.66 W (est),1125 MHz,1215 MHz,1.0 %,16,1125 MHz,0.0 %,13.50 W (freq-based estimate),37,0 %,0 %,4
2025-10-22 15:24:49.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.42 W,38,250.66 W (est),1095 MHz,1215 MHz,1.0 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),37,0 %,0 %,4
2025-10-22 15:24:51.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.42 W,38,250.66 W (est),1095 MHz,1215 MHz,1.0 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),37,0 %,0 %,4
2025-10-22 15:24:52.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.42 W,38,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),37,0 %,0 %,4
2025-10-22 15:24:53.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.42 W,38,250.99 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),37,0 %,0 %,4
2025-10-22 15:24:55.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.42 W,38,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:24:56.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.42 W,38,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:24:57.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.42 W,38,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:24:59.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.42 W,38,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:25:00.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.10 W,37,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:25:01.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.10 W,37,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:25:03.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.10 W,37,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
