timestamp,task_name,name,index,clocks.current.graphics [MHz],clocks.current.memory [MHz],cpu_usage,dram_power,utilization.memory [%],dram_usage,power.draw [W],pcie.link.gen.current,utilization.gpu [%],cpu_power,temperature.gpu,clocks.current.sm [MHz],temperature.memory,pcie.link.width.current
2025-10-19 06:54:57.3,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),21 %,1.1 %,246.93 W,4,74 %,13.50 W (freq-based estimate),49,1410 MHz,46,16
2025-10-19 06:54:58.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),25 %,1.1 %,219.02 W,4,77 %,13.50 W (freq-based estimate),49,1410 MHz,45,16
2025-10-19 06:54:59.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),21 %,1.1 %,254.85 W,4,68 %,13.50 W (freq-based estimate),48,1410 MHz,44,16
2025-10-19 06:55:01.3,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),20 %,1.1 %,259.61 W,4,71 %,13.50 W (freq-based estimate),48,1410 MHz,44,16
2025-10-19 06:55:02.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),24 %,1.1 %,214.32 W,4,73 %,13.50 W (freq-based estimate),50,1410 MHz,45,16
2025-10-19 06:55:03.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),22 %,1.1 %,194.98 W,4,78 %,13.50 W (freq-based estimate),49,1410 MHz,45,16
2025-10-19 06:55:05.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),20 %,1.1 %,256.06 W,4,70 %,13.50 W (freq-based estimate),49,1410 MHz,45,16
2025-10-19 06:55:06.5,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),23 %,1.1 %,220.82 W,4,74 %,13.50 W (freq-based estimate),49,1410 MHz,45,16
2025-10-19 06:55:07.8,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),22 %,1.1 %,205.46 W,4,77 %,13.50 W (freq-based estimate),49,1410 MHz,45,16
2025-10-19 06:55:09.1,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),21 %,1.1 %,184.89 W,4,75 %,13.50 W (freq-based estimate),49,1410 MHz,45,16
2025-10-19 06:55:10.5,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),23 %,1.1 %,215.14 W,4,71 %,13.50 W (freq-based estimate),49,1410 MHz,46,16
2025-10-19 06:55:11.8,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),21 %,1.1 %,184.57 W,4,73 %,13.50 W (freq-based estimate),50,1410 MHz,46,16
2025-10-19 06:55:13.1,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),25 %,1.1 %,204.92 W,4,75 %,13.50 W (freq-based estimate),50,1410 MHz,46,16
2025-10-19 06:55:14.4,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),22 %,1.1 %,204.38 W,4,78 %,13.50 W (freq-based estimate),50,1410 MHz,46,16
2025-10-19 06:55:15.7,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),20 %,1.1 %,219.02 W,4,63 %,13.50 W (freq-based estimate),50,1410 MHz,45,16
2025-10-19 06:55:17.0,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),21 %,1.1 %,265.12 W,4,70 %,13.50 W (freq-based estimate),50,1410 MHz,47,16
2025-10-19 06:55:18.3,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),24 %,1.1 %,244.91 W,4,75 %,13.50 W (freq-based estimate),50,1410 MHz,46,16
2025-10-19 06:55:19.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),22 %,1.1 %,187.52 W,4,73 %,13.50 W (freq-based estimate),50,1410 MHz,47,16
2025-10-19 06:55:20.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),22 %,1.1 %,200.55 W,4,79 %,13.50 W (freq-based estimate),50,1410 MHz,47,16
2025-10-19 06:55:22.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),25 %,1.1 %,254.85 W,4,75 %,13.50 W (freq-based estimate),50,1410 MHz,46,16
2025-10-19 06:55:23.5,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),21 %,1.1 %,210.43 W,4,74 %,13.50 W (freq-based estimate),51,1410 MHz,47,16
2025-10-19 06:55:24.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),22 %,1.1 %,199.95 W,4,72 %,13.50 W (freq-based estimate),50,1410 MHz,46,16
2025-10-19 06:55:26.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),23 %,1.1 %,199.95 W,4,77 %,13.50 W (freq-based estimate),51,1410 MHz,47,16
2025-10-19 06:55:27.5,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),21 %,1.1 %,265.12 W,4,65 %,13.50 W (freq-based estimate),50,1410 MHz,47,16
2025-10-19 06:55:28.8,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),22 %,1.1 %,232.84 W,4,71 %,13.50 W (freq-based estimate),49,1410 MHz,46,16
2025-10-19 06:55:30.1,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),24 %,1.1 %,211.10 W,4,74 %,13.50 W (freq-based estimate),50,1410 MHz,46,16
2025-10-19 06:55:31.4,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),16 %,1.1 %,202.29 W,4,57 %,13.50 W (freq-based estimate),50,1410 MHz,47,16
2025-10-19 06:55:32.8,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),17 %,1.1 %,146.07 W,4,56 %,13.50 W (freq-based estimate),48,1410 MHz,45,16
2025-10-19 06:55:34.1,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),18 %,1.1 %,153.12 W,4,57 %,13.50 W (freq-based estimate),48,1410 MHz,45,16
2025-10-19 06:55:35.5,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),19 %,1.1 %,261.63 W,4,63 %,13.50 W (freq-based estimate),49,1410 MHz,47,16
2025-10-19 06:55:36.8,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),20 %,1.1 %,254.85 W,4,69 %,13.50 W (freq-based estimate),50,1410 MHz,46,16
2025-10-19 06:55:38.1,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),21 %,1.1 %,264.25 W,4,72 %,13.50 W (freq-based estimate),50,1410 MHz,45,16
2025-10-19 06:56:53.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1395 MHz,1215 MHz,0.0 %,250.83 W (est),0 %,1.1 %,80.58 W,4,0 %,13.50 W (freq-based estimate),38,1395 MHz,37,16
2025-10-19 06:56:55.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1095 MHz,1215 MHz,0.0 %,250.83 W (est),0 %,1.1 %,64.64 W,4,0 %,13.50 W (freq-based estimate),37,1095 MHz,36,16
2025-10-19 06:56:56.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1095 MHz,1215 MHz,0.0 %,250.83 W (est),0 %,1.1 %,64.43 W,4,3 %,13.50 W (freq-based estimate),37,1095 MHz,36,16
2025-10-19 06:56:58.3,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1095 MHz,1215 MHz,0.0 %,250.83 W (est),0 %,1.1 %,64.70 W,4,3 %,13.50 W (freq-based estimate),36,1095 MHz,35,16
2025-10-19 06:56:59.7,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),21 %,1.1 %,188.12 W,4,71 %,13.50 W (freq-based estimate),43,1410 MHz,39,16
2025-10-19 06:57:01.0,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),17 %,1.1 %,221.59 W,4,64 %,13.50 W (freq-based estimate),44,1410 MHz,41,16
2025-10-19 06:57:02.4,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),19 %,1.1 %,211.91 W,4,62 %,13.50 W (freq-based estimate),45,1410 MHz,42,16
2025-10-19 06:57:03.7,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),24 %,1.1 %,218.37 W,4,78 %,13.50 W (freq-based estimate),46,1410 MHz,42,16
2025-10-19 06:57:05.0,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),22 %,1.1 %,210.54 W,4,72 %,13.50 W (freq-based estimate),47,1410 MHz,43,16
2025-10-19 06:57:06.3,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),24 %,1.1 %,251.96 W,4,74 %,13.50 W (freq-based estimate),48,1410 MHz,44,16
2025-10-19 06:57:07.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),23 %,1.1 %,209.56 W,4,76 %,13.50 W (freq-based estimate),48,1410 MHz,44,16
2025-10-19 06:57:08.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),24 %,1.1 %,211.96 W,4,71 %,13.50 W (freq-based estimate),47,1410 MHz,44,16
2025-10-19 06:57:10.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),24 %,1.1 %,191.02 W,4,72 %,13.50 W (freq-based estimate),46,1410 MHz,44,16
2025-10-19 06:57:11.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),20 %,1.1 %,206.33 W,4,69 %,13.50 W (freq-based estimate),48,1410 MHz,45,16
2025-10-19 06:57:12.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),24 %,1.1 %,266.93 W,4,73 %,13.50 W (freq-based estimate),48,1410 MHz,44,16
2025-10-19 06:57:14.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),23 %,1.1 %,221.69 W,4,78 %,13.50 W (freq-based estimate),48,1410 MHz,45,16
2025-10-19 06:57:15.5,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),23 %,1.1 %,208.47 W,4,80 %,13.50 W (freq-based estimate),49,1410 MHz,45,16
2025-10-19 06:57:16.8,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),24 %,1.1 %,212.57 W,4,73 %,13.50 W (freq-based estimate),49,1410 MHz,45,16
2025-10-19 06:57:18.1,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),25 %,1.1 %,200.22 W,4,76 %,13.50 W (freq-based estimate),49,1410 MHz,47,16
2025-10-19 06:57:19.4,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),22 %,1.1 %,195.45 W,4,74 %,13.50 W (freq-based estimate),49,1410 MHz,45,16
2025-10-19 06:57:20.7,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),22 %,1.1 %,266.60 W,4,69 %,13.50 W (freq-based estimate),49,1410 MHz,45,16
2025-10-19 06:57:22.1,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),22 %,1.1 %,230.49 W,4,76 %,13.50 W (freq-based estimate),49,1410 MHz,46,16
2025-10-19 06:57:23.4,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),17 %,1.1 %,145.19 W,4,57 %,13.50 W (freq-based estimate),48,1410 MHz,45,16
2025-10-19 06:57:24.7,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),23 %,1.1 %,236.38 W,4,74 %,13.50 W (freq-based estimate),50,1410 MHz,46,16
2025-10-19 06:57:26.0,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),26 %,1.1 %,226.66 W,4,78 %,13.50 W (freq-based estimate),50,1410 MHz,47,16
2025-10-19 06:57:27.3,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),24 %,1.1 %,261.90 W,4,77 %,13.50 W (freq-based estimate),51,1410 MHz,47,16
2025-10-19 06:57:28.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),24 %,1.1 %,205.85 W,4,78 %,13.50 W (freq-based estimate),50,1410 MHz,47,16
2025-10-19 06:57:29.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),22 %,1.1 %,195.72 W,4,78 %,13.50 W (freq-based estimate),51,1410 MHz,47,16
2025-10-19 06:57:31.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),23 %,1.1 %,238.66 W,4,78 %,13.50 W (freq-based estimate),51,1410 MHz,47,16
2025-10-19 06:57:32.5,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),22 %,1.1 %,268.67 W,4,77 %,13.50 W (freq-based estimate),51,1410 MHz,47,16
2025-10-19 06:57:33.8,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),23 %,1.1 %,232.47 W,4,76 %,13.50 W (freq-based estimate),51,1410 MHz,47,16
2025-10-19 06:57:35.1,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),23 %,1.1 %,197.20 W,4,81 %,13.50 W (freq-based estimate),51,1410 MHz,47,16
2025-10-19 06:57:36.5,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),22 %,1.1 %,196.33 W,4,78 %,13.50 W (freq-based estimate),52,1410 MHz,48,16
2025-10-19 06:57:37.8,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),26 %,1.1 %,215.74 W,4,83 %,13.50 W (freq-based estimate),51,1410 MHz,48,16
2025-10-19 06:57:39.1,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),26 %,1.1 %,216.40 W,4,82 %,13.50 W (freq-based estimate),51,1410 MHz,48,16
2025-10-19 06:57:40.4,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),25 %,1.1 %,241.09 W,4,77 %,13.50 W (freq-based estimate),51,1410 MHz,48,16
2025-10-19 06:57:41.7,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),25 %,1.1 %,272.17 W,4,77 %,13.50 W (freq-based estimate),51,1410 MHz,49,16
2025-10-19 06:57:43.0,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),26 %,1.1 %,266.05 W,4,78 %,13.50 W (freq-based estimate),52,1410 MHz,48,16
2025-10-19 06:57:44.3,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),24 %,1.1 %,246.05 W,4,79 %,13.50 W (freq-based estimate),51,1410 MHz,49,16
2025-10-19 06:57:45.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),25 %,1.1 %,251.03 W,4,78 %,13.50 W (freq-based estimate),52,1410 MHz,49,16
2025-10-19 06:57:46.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),24 %,1.1 %,260.43 W,4,79 %,13.50 W (freq-based estimate),52,1410 MHz,48,16
2025-10-19 06:57:48.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),23 %,1.1 %,186.32 W,4,79 %,13.50 W (freq-based estimate),52,1410 MHz,48,16
2025-10-19 06:57:49.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),18 %,1.1 %,189.60 W,4,59 %,13.50 W (freq-based estimate),49,1410 MHz,46,16
2025-10-19 06:57:50.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),19 %,1.1 %,140.22 W,4,62 %,13.50 W (freq-based estimate),51,1410 MHz,48,16
2025-10-19 06:57:52.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),25 %,1.1 %,226.66 W,4,76 %,13.50 W (freq-based estimate),52,1410 MHz,48,16
2025-10-19 06:57:53.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),18 %,1.1 %,131.96 W,4,55 %,13.50 W (freq-based estimate),49,1410 MHz,45,16
2025-10-19 06:57:54.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),16 %,1.1 %,201.91 W,4,56 %,13.50 W (freq-based estimate),49,1410 MHz,46,16
2025-10-19 06:57:56.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),19 %,1.1 %,134.04 W,4,66 %,13.50 W (freq-based estimate),51,1410 MHz,48,16
2025-10-19 06:57:57.5,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),20 %,1.1 %,178.39 W,4,71 %,13.50 W (freq-based estimate),51,1410 MHz,48,16
2025-10-19 06:57:58.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),23 %,1.1 %,193.77 W,4,70 %,13.50 W (freq-based estimate),51,1410 MHz,47,16
2025-10-19 06:58:00.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),19 %,1.1 %,159.74 W,4,65 %,13.50 W (freq-based estimate),50,1410 MHz,46,16
2025-10-19 06:58:01.7,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),0 %,1.2 %,87.55 W,4,0 %,13.50 W (freq-based estimate),45,1410 MHz,43,16
2025-10-19 06:58:03.1,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),4 %,1.3 %,100.18 W,4,18 %,13.50 W (freq-based estimate),44,1410 MHz,43,16
2025-10-19 06:58:04.4,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1335 MHz,1215 MHz,0.0 %,251.16 W (est),10 %,1.3 %,82.30 W,4,40 %,13.50 W (freq-based estimate),43,1335 MHz,42,16
2025-10-19 06:58:05.8,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1365 MHz,1215 MHz,0.0 %,251.16 W (est),4 %,1.3 %,86.40 W,4,17 %,13.50 W (freq-based estimate),43,1365 MHz,42,16
2025-10-19 06:58:07.1,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1170 MHz,1215 MHz,0.0 %,251.16 W (est),4 %,1.3 %,128.13 W,4,18 %,13.50 W (freq-based estimate),42,1170 MHz,43,16
2025-10-19 06:58:08.4,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1395 MHz,1215 MHz,0.0 %,251.16 W (est),11 %,1.3 %,97.84 W,4,39 %,13.50 W (freq-based estimate),43,1395 MHz,42,16
2025-10-19 06:58:09.7,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1365 MHz,1215 MHz,0.0 %,251.16 W (est),4 %,1.3 %,209.56 W,4,18 %,13.50 W (freq-based estimate),44,1365 MHz,42,16
2025-10-19 06:58:11.1,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1380 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,97.29 W,4,21 %,13.50 W (freq-based estimate),43,1380 MHz,41,16
2025-10-19 06:58:12.4,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),8 %,1.3 %,101.12 W,4,31 %,13.50 W (freq-based estimate),43,1410 MHz,42,16
2025-10-19 06:58:13.7,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,200.43 W,4,19 %,13.50 W (freq-based estimate),44,1410 MHz,42,16
2025-10-19 06:58:15.0,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,238.14 W,4,20 %,13.50 W (freq-based estimate),45,1410 MHz,42,16
2025-10-19 06:58:16.3,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),11 %,1.3 %,102.86 W,4,40 %,13.50 W (freq-based estimate),42,1410 MHz,41,16
2025-10-19 06:58:17.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1350 MHz,1215 MHz,0.0 %,251.16 W (est),11 %,1.3 %,93.13 W,4,44 %,13.50 W (freq-based estimate),42,1350 MHz,41,16
2025-10-19 06:58:18.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1350 MHz,1215 MHz,0.0 %,251.16 W (est),4 %,1.3 %,89.91 W,4,18 %,13.50 W (freq-based estimate),43,1350 MHz,42,16
2025-10-19 06:58:20.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1350 MHz,1215 MHz,0.0 %,251.16 W (est),11 %,1.3 %,94.61 W,4,47 %,13.50 W (freq-based estimate),41,1350 MHz,40,16
2025-10-19 06:58:21.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1350 MHz,1215 MHz,0.0 %,251.16 W (est),4 %,1.3 %,81.79 W,4,18 %,13.50 W (freq-based estimate),41,1350 MHz,40,16
2025-10-19 06:58:22.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1095 MHz,1215 MHz,0.0 %,251.16 W (est),4 %,1.3 %,66.99 W,4,19 %,13.50 W (freq-based estimate),40,1095 MHz,39,16
2025-10-19 06:58:24.4,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1095 MHz,1215 MHz,0.0 %,251.16 W (est),4 %,1.3 %,69.35 W,4,19 %,13.50 W (freq-based estimate),40,1095 MHz,39,16
2025-10-19 06:58:25.7,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1185 MHz,1215 MHz,0.0 %,251.16 W (est),4 %,1.3 %,76.67 W,4,16 %,13.50 W (freq-based estimate),40,1185 MHz,39,16
2025-10-19 06:58:27.1,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1185 MHz,1215 MHz,0.0 %,251.16 W (est),4 %,1.3 %,70.82 W,4,18 %,13.50 W (freq-based estimate),40,1185 MHz,39,16
2025-10-19 06:58:28.5,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1095 MHz,1215 MHz,0.0 %,251.16 W (est),4 %,1.3 %,72.89 W,4,17 %,13.50 W (freq-based estimate),39,1095 MHz,38,16
2025-10-19 06:58:29.8,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1125 MHz,1215 MHz,0.0 %,251.16 W (est),3 %,1.3 %,75.87 W,4,15 %,13.50 W (freq-based estimate),39,1125 MHz,38,16
2025-10-19 06:58:31.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1185 MHz,1215 MHz,0.0 %,251.16 W (est),4 %,1.3 %,71.76 W,4,18 %,13.50 W (freq-based estimate),39,1185 MHz,38,16
2025-10-19 06:58:32.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1185 MHz,1215 MHz,0.0 %,251.16 W (est),4 %,1.3 %,76.75 W,4,18 %,13.50 W (freq-based estimate),39,1185 MHz,38,16
2025-10-19 06:58:33.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1260 MHz,1215 MHz,0.0 %,251.16 W (est),4 %,1.3 %,84.33 W,4,17 %,13.50 W (freq-based estimate),39,1260 MHz,38,16
